stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
-0.31780382990837097,-0.3763364851474762,0.026371924206614494,0.0016433342825621367,-0.0008264991920441389,0.0013964063255116343
-0.31755149364471436,-0.376110315322876,0.026616938412189484,0.002277410589158535,0.0005870594177395105,0.002739130984991789
-0.3175281584262848,-0.3761045038700104,0.026644013822078705,0.0023904191330075264,0.0005755810416303575,0.0026765079237520695
-0.31743910908699036,-0.37607908248901367,0.0266505628824234,0.002900800434872508,0.0006183694349601865,0.0024795380886644125
-0.3174091875553131,-0.3760735094547272,0.026675313711166382,0.0030812539625912905,0.0004952916060574353,0.0024710576981306076
-0.31732356548309326,-0.3759824335575104,0.0266587994992733,0.0032791513949632645,0.0008868356235325336,0.0021011990029364824
-0.31680387258529663,-0.37569689750671387,0.027115454897284508,0.0043747518211603165,0.0015695099718868732,0.004496485460549593
-0.31675103306770325,-0.37567827105522156,0.027170881628990173,0.004430148284882307,0.0015360137913376093,0.0047417981550097466
-0.31664350628852844,-0.37564483284950256,0.027195319533348083,0.004816938657313585,0.0013689362676814198,0.004673190414905548
-0.31659457087516785,-0.3756316900253296,0.027241522446274757,0.004968518391251564,0.0012597475433722138,0.0045679775066673756
-0.31724509596824646,-0.37602585554122925,0.026502352207899094,0.003333863103762269,0.00010871508857235312,0.00011082287528552115
-0.3172639012336731,-0.37607666850090027,0.026526890695095062,0.0031089959666132927,-0.00016391495591960847,0.00020217528799548745
-0.31723394989967346,-0.3760777413845062,0.02652871236205101,0.002884213114157319,-5.325261736288667e-05,0.00016255216905847192
-0.316913902759552,-0.37597787380218506,0.026586545631289482,0.004697251599282026,0.0005107000470161438,0.000463813979877159
-0.31675857305526733,-0.37590816617012024,0.02674078196287155,0.004829473793506622,0.0007416117587126791,0.0014642798341810703
-0.316784143447876,-0.37592440843582153,0.026779592037200928,0.004502707626670599,0.0006884137401357293,0.0016637181397527456
-0.3167385160923004,-0.3759172558784485,0.026795843616127968,0.004623986314982176,0.0007394402637146413,0.001586971920914948
-0.31669124960899353,-0.3759096562862396,0.026812057942152023,0.004830650053918362,0.0007791788084432483,0.001656426815316081
-0.3179064989089966,-0.3765060305595398,0.025833791121840477,0.00028109271079301834,-0.0010208907769992948,-0.0036975801922380924
